config,member,step,lead_time_hours,global_mean_t2m,global_mean_msl,global_mean_sp,global_mean_tcwv,global_mean_z500,global_mean_kinetic_energy
brown_0.01,2,12,72.0,620.2393188476562,91049.96875,65917.5625,5799.4560546875,223427.765625,135298.796875
brown_0.01,2,13,78.0,696.7448120117188,88116.34375,62726.97265625,5949.20556640625,236063.796875,138113.28125
brown_0.01,2,14,84.0,771.0823974609375,85595.9140625,59971.54296875,6086.6591796875,248424.671875,140625.203125
brown_0.01,2,15,90.0,843.4173583984375,83446.609375,57580.0,6213.6455078125,260507.390625,142936.6875
brown_0.01,2,16,96.0,913.7787475585938,81638.765625,55485.99609375,6332.1572265625,272321.40625,145012.984375
brown_0.01,2,17,102.0,981.7032470703125,80132.890625,53654.98828125,6445.21875,283894.03125,146770.5
brown_0.01,2,18,108.0,1046.933837890625,78877.2109375,52090.7734375,6554.77587890625,295261.375,148192.375
brown_0.01,2,19,114.0,1109.2991943359375,77840.1953125,50781.2734375,6661.8779296875,306421.40625,149555.78125
brown_0.01,2,20,120.0,1168.6905517578125,76991.734375,49693.17578125,6766.42236328125,317371.15625,150802.359375
brown_0.01,3,0,0.0,289.7086181640625,101154.625,98586.484375,27.2634220123291,55954.65625,28.033960342407227
brown_0.01,3,1,6.0,-166.1445770263672,122413.1015625,110813.890625,1375.9976806640625,70440.703125,51503.28125
brown_0.01,3,2,12.0,-276.4019775390625,134481.515625,117601.078125,2575.696533203125,89251.4453125,77147.171875
brown_0.01,3,3,18.0,-233.3182373046875,138108.65625,118359.15625,3558.510009765625,108598.578125,94127.2421875
brown_0.01,3,4,24.0,-161.58241271972656,136578.0625,115371.5390625,4334.68115234375,127768.078125,111714.875
brown_0.01,3,5,30.0,-83.77735900878906,131962.421875,110144.6328125,4956.0830078125,146646.5625,129356.9296875
brown_0.01,3,6,36.0,16.57717514038086,125520.765625,103769.671875,5470.736328125,165253.671875,145543.828125
brown_0.01,3,7,42.0,126.68077850341797,118076.1484375,97065.3203125,5902.810546875,183530.90625,160948.5
brown_0.01,3,8,48.0,243.10365295410156,110520.0859375,90617.5859375,6271.24609375,201353.15625,173044.125
brown_0.01,3,9,54.0,360.3287353515625,103382.234375,84625.796875,6590.4013671875,218718.25,182197.453125
brown_0.01,3,10,60.0,472.2911376953125,96904.6171875,79153.625,6869.67724609375,235622.078125,189839.1875
brown_0.01,3,11,66.0,579.8825073242188,91119.8984375,74156.4140625,7115.6650390625,252077.046875,196498.875
brown_0.01,3,12,72.0,683.97802734375,86008.8515625,69651.5703125,7334.3544921875,268075.4375,202705.390625
brown_0.01,3,13,78.0,785.1943969726562,81529.484375,65591.8125,7530.30712890625,283638.4375,208841.46875
brown_0.01,3,14,84.0,883.2207641601562,77614.265625,61878.97265625,7707.189453125,298818.6875,214499.546875
brown_0.01,3,15,90.0,978.1142578125,74241.2578125,58443.96484375,7867.62353515625,313622.21875,219553.125
brown_0.01,3,16,96.0,1070.6304931640625,71341.3359375,55273.37109375,8013.5390625,328075.21875,224008.890625
brown_0.01,3,17,102.0,1160.421875,68876.03125,52369.1484375,8148.10888671875,342222.25,227830.09375
brown_0.01,3,18,108.0,1246.6015625,66821.3828125,49739.14453125,8274.3017578125,356114.53125,230905.84375
brown_0.01,3,19,114.0,1327.9197998046875,65134.2421875,47374.98828125,8394.744140625,369761.96875,233483.375
brown_0.01,3,20,120.0,1404.906982421875,63752.98046875,45262.70703125,8509.0576171875,383163.6875,235298.234375
