config,member,step,lead_time_hours,global_mean_t2m,global_mean_msl,global_mean_sp,global_mean_tcwv,global_mean_z500,global_mean_kinetic_energy
z500_brown_200,2,14,84.0,290.4195251464844,101136.2734375,98613.09375,27.666654586791992,55971.19921875,23.20733070373535
z500_brown_200,2,15,90.0,290.2241516113281,101139.25,98613.578125,27.71693992614746,55973.296875,23.380826950073242
z500_brown_200,2,16,96.0,289.7001037597656,101143.796875,98612.7578125,27.664899826049805,55964.421875,22.626405715942383
z500_brown_200,2,17,102.0,289.9993896484375,101141.921875,98612.4140625,27.746360778808594,55954.53515625,22.79784393310547
z500_brown_200,2,18,108.0,290.40277099609375,101137.1484375,98612.3125,27.66718864440918,55957.67578125,22.187135696411133
z500_brown_200,2,19,114.0,290.2064208984375,101139.2734375,98612.671875,27.73427963256836,55958.41796875,22.480327606201172
z500_brown_200,2,20,120.0,289.6665954589844,101143.3671875,98611.6953125,27.71356773376465,55948.9296875,22.048885345458984
z500_brown_200,3,0,0.0,289.7088317871094,101154.640625,98586.484375,27.262474060058594,55930.74609375,28.030807495117188
z500_brown_200,3,1,6.0,289.9302978515625,101148.3359375,98584.1640625,27.545604705810547,55946.74609375,27.215412139892578
z500_brown_200,3,2,12.0,290.4250183105469,101137.9609375,98586.6796875,27.46889877319336,55960.8046875,26.56264877319336
z500_brown_200,3,3,18.0,290.2192077636719,101136.71875,98590.734375,27.569257736206055,55968.48046875,26.884296417236328
z500_brown_200,3,4,24.0,289.6911315917969,101137.8359375,98592.953125,27.551103591918945,55966.28515625,26.29822540283203
z500_brown_200,3,5,30.0,290.0162658691406,101134.0859375,98596.359375,27.66130256652832,55963.8125,26.547462463378906
z500_brown_200,3,6,36.0,290.4640197753906,101128.9921875,98599.71875,27.573808670043945,55973.30859375,25.69690704345703
z500_brown_200,3,7,42.0,290.25811767578125,101131.234375,98602.6171875,27.638835906982422,55978.83984375,25.894556045532227
z500_brown_200,3,8,48.0,289.7096862792969,101135.2734375,98603.6484375,27.590980529785156,55972.96484375,25.214488983154297
z500_brown_200,3,9,54.0,290.0447692871094,101133.546875,98605.859375,27.69483757019043,55966.87890625,25.418994903564453
z500_brown_200,3,10,60.0,290.4598693847656,101130.546875,98608.2265625,27.61078643798828,55973.08203125,24.47245979309082
z500_brown_200,3,11,66.0,290.2563171386719,101133.96875,98609.953125,27.67238426208496,55976.8046875,24.531089782714844
z500_brown_200,3,12,72.0,289.71063232421875,101139.1171875,98610.1796875,27.636615753173828,55970.33984375,23.723825454711914
z500_brown_200,3,13,78.0,290.0235290527344,101138.0703125,98610.890625,27.739171981811523,55963.64453125,23.864784240722656
z500_brown_200,3,14,84.0,290.4208068847656,101135.0078125,98611.90625,27.65614128112793,55969.26953125,23.17032241821289
z500_brown_200,3,15,90.0,290.2164306640625,101138.09375,98612.6484375,27.711345672607422,55971.41015625,23.374492645263672
z500_brown_200,3,16,96.0,289.69696044921875,101142.6640625,98611.9140625,27.65912437438965,55962.69921875,22.68762969970703
z500_brown_200,3,17,102.0,290.0046691894531,101140.671875,98611.578125,27.739370346069336,55953.0546875,22.920263290405273
z500_brown_200,3,18,108.0,290.404296875,101135.9765625,98611.515625,27.654521942138672,55956.3671875,22.35255241394043
z500_brown_200,3,19,114.0,290.20660400390625,101138.28125,98611.9609375,27.715709686279297,55956.91015625,22.711862564086914
z500_brown_200,3,20,120.0,289.6709289550781,101142.296875,98610.8671875,27.69137954711914,55947.765625,22.344594955444336
