config,member,step,lead_time_hours,global_mean_t2m,global_mean_msl,global_mean_sp,global_mean_tcwv,global_mean_z500,global_mean_kinetic_energy
z500_brown_0.002,0,0,0.0,289.7088317871094,101154.640625,98586.484375,27.262474060058594,55954.65625,28.030807495117188
z500_brown_0.002,0,1,6.0,289.9397277832031,101147.921875,98586.4921875,27.53135871887207,55953.76171875,27.229013442993164
z500_brown_0.002,0,2,12.0,290.43695068359375,101138.03125,98589.71875,27.46768569946289,55964.64453125,26.543458938598633
z500_brown_0.002,0,3,18.0,290.22723388671875,101137.0390625,98593.6484375,27.575010299682617,55971.3125,26.836952209472656
z500_brown_0.002,0,4,24.0,289.69952392578125,101138.4296875,98595.734375,27.560747146606445,55968.69921875,26.27693748474121
z500_brown_0.002,0,5,30.0,290.0235290527344,101134.765625,98598.90625,27.67137908935547,55965.984375,26.5274715423584
z500_brown_0.002,0,6,36.0,290.4718933105469,101129.796875,98602.1171875,27.584550857543945,55975.2734375,25.672222137451172
z500_brown_0.002,0,7,42.0,290.265869140625,101132.0546875,98604.8828125,27.64912223815918,55980.69921875,25.84641456604004
z500_brown_0.002,0,8,48.0,289.7165222167969,101136.1640625,98605.8203125,27.598011016845703,55974.78515625,25.169689178466797
z500_brown_0.002,0,9,54.0,290.0494689941406,101134.453125,98607.921875,27.69820785522461,55968.59765625,25.373701095581055
z500_brown_0.002,0,10,60.0,290.4617614746094,101131.59375,98610.25,27.611230850219727,55974.65625,24.43468475341797
z500_brown_0.002,0,11,66.0,290.2579650878906,101134.9453125,98611.78125,27.674346923828125,55978.125,24.474895477294922
z500_brown_0.002,0,12,72.0,289.7143249511719,101139.921875,98611.7734375,27.639381408691406,55971.33203125,23.671201705932617
z500_brown_0.002,0,13,78.0,290.026123046875,101138.7734375,98612.3046875,27.743799209594727,55964.38671875,23.82696533203125
z500_brown_0.002,0,14,84.0,290.421630859375,101135.6328125,98613.125,27.66399383544922,55969.74609375,23.176755905151367
z500_brown_0.002,0,15,90.0,290.2168273925781,101138.75,98613.7421875,27.721147537231445,55971.7109375,23.38231086730957
z500_brown_0.002,0,16,96.0,289.6981506347656,101143.421875,98612.9921875,27.670045852661133,55962.93359375,22.707618713378906
z500_brown_0.002,0,17,102.0,290.00323486328125,101141.5,98612.671875,27.752201080322266,55953.23046875,22.957998275756836
z500_brown_0.002,0,18,108.0,290.4021911621094,101136.859375,98612.6484375,27.667320251464844,55956.5703125,22.380826950073242
z500_brown_0.002,0,19,114.0,290.2062072753906,101139.15625,98613.0234375,27.72998809814453,55957.29296875,22.75550651550293
z500_brown_0.002,0,20,120.0,289.6675720214844,101143.21875,98611.8359375,27.70440673828125,55948.1484375,22.397350311279297
z500_brown_0.002,1,0,0.0,289.7088317871094,101154.640625,98586.484375,27.262474060058594,55953.92578125,28.030807495117188
z500_brown_0.002,1,1,6.0,289.9397888183594,101147.921875,98586.40625,27.531875610351562,55953.5625,27.227880477905273
z500_brown_0.002,1,2,12.0,290.4366455078125,101138.015625,98589.6328125,27.467918395996094,55964.53125,26.54220199584961
z500_brown_0.002,1,3,18.0,290.22686767578125,101137.015625,98593.5625,27.574979782104492,55971.23828125,26.835912704467773
z500_brown_0.002,1,4,24.0,289.6990966796875,101138.390625,98595.6484375,27.560632705688477,55968.6328125,26.27590560913086
z500_brown_0.002,1,5,30.0,290.023193359375,101134.7421875,98598.84375,27.67123794555664,55965.91796875,26.526840209960938
z500_brown_0.002,1,6,36.0,290.4715881347656,101129.7734375,98602.0625,27.584436416625977,55975.21875,25.671600341796875
z500_brown_0.002,1,7,42.0,290.2655944824219,101132.0390625,98604.8125,27.64899444580078,55980.65234375,25.84596061706543
z500_brown_0.002,1,8,48.0,289.7162170410156,101136.1328125,98605.765625,27.597902297973633,55974.73046875,25.169801712036133
z500_brown_0.002,1,9,54.0,290.0492248535156,101134.4296875,98607.8671875,27.69809913635254,55968.546875,25.3739070892334
z500_brown_0.002,1,10,60.0,290.4615478515625,101131.5703125,98610.203125,27.611024856567383,55974.60546875,24.434782028198242
z500_brown_0.002,1,11,66.0,290.25775146484375,101134.90625,98611.75,27.674087524414062,55978.078125,24.475210189819336
z500_brown_0.002,1,12,72.0,289.71417236328125,101139.890625,98611.7265625,27.639001846313477,55971.2890625,23.672033309936523
z500_brown_0.002,1,13,78.0,290.02593994140625,101138.734375,98612.265625,27.743427276611328,55964.34375,23.827157974243164
z500_brown_0.002,1,14,84.0,290.4214782714844,101135.609375,98613.09375,27.663766860961914,55969.71484375,23.17633056640625
z500_brown_0.002,1,15,90.0,290.21673583984375,101138.71875,98613.7109375,27.721033096313477,55971.67578125,23.381790161132812
z500_brown_0.002,1,16,96.0,289.6981506347656,101143.3984375,98612.96875,27.66989517211914,55962.91015625,22.706226348876953
z500_brown_0.002,1,17,102.0,290.0032653808594,101141.46875,98612.6484375,27.752168655395508,55953.20703125,22.956941604614258
z500_brown_0.002,1,18,108.0,290.402099609375,101136.828125,98612.609375,27.667407989501953,55956.5546875,22.3823184967041
z500_brown_0.002,1,19,114.0,290.2062072753906,101139.140625,98612.9765625,27.73018455505371,55957.26953125,22.758386611938477
z500_brown_0.002,1,20,120.0,289.6677551269531,101143.1875,98611.8046875,27.70461654663086,55948.1328125,22.400922775268555
z500_brown_0.002,2,0,0.0,289.7088317871094,101154.640625,98586.484375,27.262474060058594,55955.421875,28.030807495117188
z500_brown_0.002,2,1,6.0,289.93890380859375,101147.9453125,98586.59375,27.531566619873047,55953.93359375,27.229333877563477
z500_brown_0.002,2,2,12.0,290.4366760253906,101138.0625,98589.8359375,27.468074798583984,55964.71875,26.543487548828125
z500_brown_0.002,2,3,18.0,290.2271728515625,101137.0703125,98593.7578125,27.575481414794922,55971.3671875,26.837848663330078
z500_brown_0.002,2,4,24.0,289.6994934082031,101138.453125,98595.8046875,27.56118392944336,55968.73828125,26.278045654296875
z500_brown_0.002,2,5,30.0,290.0234680175781,101134.7734375,98598.9765625,27.671903610229492,55966.01953125,26.528554916381836
z500_brown_0.002,2,6,36.0,290.4717712402344,101129.796875,98602.171875,27.585023880004883,55975.30078125,25.672866821289062
z500_brown_0.002,2,7,42.0,290.2657165527344,101132.078125,98604.8984375,27.64950180053711,55980.73046875,25.847122192382812
z500_brown_0.002,2,8,48.0,289.7163391113281,101136.1640625,98605.859375,27.598390579223633,55974.8046875,25.170612335205078
z500_brown_0.002,2,9,54.0,290.04937744140625,101134.453125,98607.9296875,27.69862174987793,55968.62109375,25.374755859375
