config,member,step,lead_time_hours,global_mean_t2m,global_mean_msl,global_mean_sp,global_mean_tcwv,global_mean_z500,global_mean_kinetic_energy
gaussian_0.05,1,18,108.0,2926.5263671875,26926.15234375,-22947.2109375,26216.369140625,985821.9375,1977648.5
gaussian_0.05,1,19,114.0,3164.607177734375,20027.587890625,-33085.63671875,26590.6484375,1028985.5,1992265.25
gaussian_0.05,1,20,120.0,3394.2470703125,13913.2939453125,-42632.1328125,26951.76953125,1071092.375,2004682.5
gaussian_0.05,2,0,0.0,289.70880126953125,101154.625,98586.484375,27.262474060058594,55954.65625,28.032997131347656
gaussian_0.05,2,1,6.0,-1130.7332763671875,172498.8125,140851.703125,5019.89501953125,97542.5234375,613120.875
gaussian_0.05,2,2,12.0,-1441.092529296875,217025.453125,167968.125,9467.7802734375,150186.96875,1017716.8125
gaussian_0.05,2,3,18.0,-1293.3697509765625,236716.625,180375.125,12992.6474609375,207340.421875,1208686.75
gaussian_0.05,2,4,24.0,-976.5829467773438,237241.5,179601.875,15638.7099609375,265702.90625,1336992.75
gaussian_0.05,2,5,30.0,-707.3560180664062,225593.09375,170206.015625,17584.462890625,324209.03125,1443893.875
gaussian_0.05,2,6,36.0,-463.6582336425781,207371.421875,155529.328125,19037.9765625,382392.5625,1533234.375
gaussian_0.05,2,7,42.0,-193.7622833251953,186226.0625,137809.984375,20160.17578125,439818.0625,1604652.5
gaussian_0.05,2,8,48.0,99.06501007080078,164404.015625,118830.1875,21062.015625,496136.03125,1664722.375
gaussian_0.05,2,9,54.0,404.1659851074219,143391.796875,99962.4609375,21817.970703125,550932.9375,1715735.0
gaussian_0.05,2,10,60.0,712.4703979492188,124010.03125,82006.15625,22475.41796875,604019.4375,1759623.75
gaussian_0.05,2,11,66.0,1017.6156616210938,106495.484375,65199.12890625,23063.052734375,655519.3125,1798518.75
gaussian_0.05,2,12,72.0,1315.9449462890625,90822.1796875,49542.05078125,23598.814453125,705632.75,1833506.125
gaussian_0.05,2,13,78.0,1605.7322998046875,76847.171875,34940.6328125,24094.6484375,754562.75,1864968.375
gaussian_0.05,2,14,84.0,1886.322998046875,64387.2109375,21276.50390625,24559.009765625,802477.9375,1893062.125
gaussian_0.05,2,15,90.0,2157.7216796875,53275.16796875,8445.439453125,24998.3125,849475.875,1917952.875
gaussian_0.05,2,16,96.0,2420.34716796875,43377.7578125,-3623.373046875,25417.3671875,895575.0625,1939892.375
gaussian_0.05,2,17,102.0,2674.641357421875,34586.26171875,-14975.46484375,25819.53125,940738.375,1959167.75
gaussian_0.05,2,18,108.0,2920.786376953125,26800.3515625,-25647.818359375,26207.076171875,984908.25,1976020.125
gaussian_0.05,2,19,114.0,3158.67919921875,19914.1484375,-35680.1171875,26581.1484375,1028042.625,1990598.875
gaussian_0.05,2,20,120.0,3388.11962890625,13811.83203125,-45122.4609375,26942.025390625,1070120.625,2002974.875
gaussian_0.05,3,0,0.0,289.7088623046875,101154.625,98586.484375,27.262500762939453,55954.65625,28.033180236816406
gaussian_0.05,3,1,6.0,-1132.060302734375,172705.59375,141077.203125,5019.85986328125,97618.9375,613683.6875
gaussian_0.05,3,2,12.0,-1443.1929931640625,217437.828125,168398.90625,9466.2294921875,150311.53125,1018808.5625
gaussian_0.05,3,3,18.0,-1296.1724853515625,237325.03125,180980.328125,12989.4794921875,207492.125,1210241.0
gaussian_0.05,3,4,24.0,-980.13427734375,238038.828125,180352.21875,15634.42578125,265873.5625,1338740.0
gaussian_0.05,3,5,30.0,-711.3806762695312,226558.015625,171067.96875,17579.521484375,324395.875,1445697.125
gaussian_0.05,3,6,36.0,-467.79364013671875,208479.359375,156479.875,19032.462890625,382592.5625,1535020.875
gaussian_0.05,3,7,42.0,-198.13507080078125,187454.328125,138830.5625,20154.107421875,440028.96875,1606448.125
gaussian_0.05,3,8,48.0,94.42322540283203,165732.125,119900.1796875,21055.39453125,496358.5625,1666501.5
gaussian_0.05,3,9,54.0,399.2839660644531,144800.9375,101060.6875,21810.79296875,551167.6875,1717497.375
gaussian_0.05,3,10,60.0,707.4118041992188,125484.65625,83117.4296875,22467.712890625,604265.0625,1761332.375
gaussian_0.05,3,11,66.0,1012.4328002929688,108021.8203125,66310.6484375,23054.884765625,655774.4375,1800173.125
gaussian_0.05,3,12,72.0,1310.680419921875,92387.703125,50640.859375,23590.248046875,705893.9375,1835086.625
gaussian_0.05,3,13,78.0,1600.4151611328125,78440.90625,36016.703125,24085.732421875,754824.5625,1866454.25
gaussian_0.05,3,14,84.0,1880.9638671875,66000.1640625,22322.17578125,24549.80859375,802734.25,1894462.625
gaussian_0.05,3,15,90.0,2152.326904296875,54898.1796875,9453.5859375,24988.90625,849721.875,1919267.0
gaussian_0.05,3,16,96.0,2414.936767578125,45002.78125,-2657.77685546875,25407.724609375,895806.8125,1941099.25
gaussian_0.05,3,17,102.0,2669.218017578125,36205.53515625,-14056.1259765625,25809.744140625,940952.9375,1960285.875
gaussian_0.05,3,18,108.0,2915.353515625,28408.0,-24778.3125,26197.19140625,985104.25,1977049.875
gaussian_0.05,3,19,114.0,3153.25,21504.9375,-34862.06640625,26571.158203125,1028217.3125,1991534.625
gaussian_0.05,3,20,120.0,3382.712158203125,15381.2783203125,-44357.90234375,26932.0,1070272.75,2003840.0
