config,member,step,lead_time_hours,global_mean_t2m,global_mean_msl,global_mean_sp,global_mean_tcwv,global_mean_z500,global_mean_kinetic_energy
brown_0.002,0,0,0.0,289.7088317871094,101154.640625,98586.484375,27.262474060058594,55954.65625,28.030807495117188
brown_0.002,0,1,6.0,289.9397277832031,101147.921875,98586.4921875,27.53135871887207,55953.76171875,27.229013442993164
brown_0.002,0,2,12.0,290.43695068359375,101138.03125,98589.71875,27.46768569946289,55964.64453125,26.543458938598633
brown_0.002,0,3,18.0,290.22723388671875,101137.0390625,98593.6484375,27.575010299682617,55971.3125,26.836952209472656
brown_0.002,0,4,24.0,289.69952392578125,101138.4296875,98595.734375,27.560747146606445,55968.69921875,26.27693748474121
brown_0.002,0,5,30.0,290.0235290527344,101134.765625,98598.90625,27.67137908935547,55965.984375,26.5274715423584
brown_0.002,0,6,36.0,290.4718933105469,101129.796875,98602.1171875,27.584550857543945,55975.2734375,25.672222137451172
brown_0.002,0,7,42.0,290.265869140625,101132.0546875,98604.8828125,27.64912223815918,55980.69921875,25.84641456604004
brown_0.002,0,8,48.0,289.7165222167969,101136.1640625,98605.8203125,27.598011016845703,55974.78515625,25.169689178466797
brown_0.002,0,9,54.0,290.0494689941406,101134.453125,98607.921875,27.69820785522461,55968.59765625,25.373701095581055
brown_0.002,0,10,60.0,290.4617614746094,101131.59375,98610.25,27.611230850219727,55974.65625,24.43468475341797
brown_0.002,0,11,66.0,290.2579650878906,101134.9453125,98611.78125,27.674346923828125,55978.125,24.474895477294922
brown_0.002,0,12,72.0,289.7143249511719,101139.921875,98611.7734375,27.639381408691406,55971.33203125,23.671201705932617
brown_0.002,0,13,78.0,290.026123046875,101138.7734375,98612.3046875,27.743799209594727,55964.38671875,23.82696533203125
brown_0.002,0,14,84.0,290.421630859375,101135.6328125,98613.125,27.66399383544922,55969.74609375,23.176755905151367
brown_0.002,0,15,90.0,290.2168273925781,101138.75,98613.7421875,27.721147537231445,55971.7109375,23.38231086730957
brown_0.002,0,16,96.0,289.6981506347656,101143.421875,98612.9921875,27.670045852661133,55962.93359375,22.707618713378906
brown_0.002,0,17,102.0,290.00323486328125,101141.5,98612.671875,27.752201080322266,55953.23046875,22.957998275756836
brown_0.002,0,18,108.0,290.4021911621094,101136.859375,98612.6484375,27.667320251464844,55956.5703125,22.380826950073242
brown_0.002,0,19,114.0,290.2062072753906,101139.15625,98613.0234375,27.72998809814453,55957.29296875,22.75550651550293
brown_0.002,0,20,120.0,289.6675720214844,101143.21875,98611.8359375,27.70440673828125,55948.1484375,22.397350311279297
brown_0.002,1,0,0.0,289.7084655761719,101154.640625,98586.484375,27.26223373413086,55954.65625,28.031423568725586
brown_0.002,1,1,6.0,251.7575225830078,103453.8359375,100861.203125,141.3683624267578,57735.08203125,500.45428466796875
brown_0.002,1,2,12.0,244.02232360839844,105003.3359375,102581.859375,239.41343688964844,59423.83984375,811.8911743164062
brown_0.002,1,3,18.0,245.2826385498047,105873.8515625,103544.796875,317.1760559082031,61090.49609375,1026.540283203125
brown_0.002,1,4,24.0,248.8439178466797,106286.6015625,103960.71875,376.411865234375,62738.3671875,1217.8345947265625
brown_0.002,1,5,30.0,253.43722534179688,106394.375,104036.1171875,423.0007629394531,64350.57421875,1386.638916015625
brown_0.002,1,6,36.0,259.40313720703125,106311.6171875,103905.375,460.8609619140625,65916.015625,1524.3656005859375
brown_0.002,1,7,42.0,266.50640869140625,106115.8515625,103647.6796875,492.549072265625,67433.4296875,1637.0218505859375
brown_0.002,1,8,48.0,274.328857421875,105856.2890625,103312.6953125,519.7373046875,68905.40625,1730.9007568359375
brown_0.002,1,9,54.0,282.5811462402344,105562.78125,102926.4765625,543.6962890625,70337.5390625,1809.17529296875
brown_0.002,1,10,60.0,291.019775390625,105256.2109375,102504.9609375,565.2365112304688,71733.6640625,1872.7288818359375
brown_0.002,1,11,66.0,299.4414978027344,104951.421875,102060.7890625,584.8134155273438,73095.34375,1922.264892578125
brown_0.002,1,12,72.0,307.7354736328125,104654.1484375,101602.0703125,602.6893310546875,74422.2890625,1958.83837890625
brown_0.002,1,13,78.0,315.8310852050781,104365.515625,101135.7890625,618.9944458007812,75714.5,1985.7574462890625
brown_0.002,1,14,84.0,323.69580078125,104087.0625,100667.5,633.842041015625,76972.4453125,2005.812255859375
brown_0.002,1,15,90.0,331.338134765625,103819.0234375,100199.7421875,647.3973999023438,78196.765625,2020.7088623046875
brown_0.002,1,16,96.0,338.7599182128906,103559.2890625,99734.875,659.854736328125,79388.6796875,2031.087890625
brown_0.002,1,17,102.0,345.9427185058594,103306.640625,99277.3046875,671.3853759765625,80550.4375,2038.322998046875
brown_0.002,1,18,108.0,352.8921203613281,103062.8125,98831.8671875,682.1195068359375,81684.1328125,2043.50048828125
brown_0.002,1,19,114.0,359.64312744140625,102828.7890625,98400.9765625,692.1722412109375,82790.078125,2046.7191162109375
brown_0.002,1,20,120.0,366.2211608886719,102603.390625,97986.140625,701.6514892578125,83868.09375,2047.977294921875
brown_0.002,2,0,0.0,289.708740234375,101154.640625,98586.484375,27.262495040893555,55954.65625,28.030336380004883
brown_0.002,2,1,6.0,255.16928100585938,103360.6640625,98887.7421875,159.47361755371094,57290.53515625,591.16845703125
brown_0.002,2,2,12.0,247.15570068359375,104754.5625,98913.3828125,269.28204345703125,58766.18359375,1081.9708251953125
brown_0.002,2,3,18.0,248.3442840576172,105442.109375,98572.9765625,357.2132873535156,60362.296875,1395.87890625
brown_0.002,2,4,24.0,252.44915771484375,105649.71875,98050.734375,425.9266052246094,62017.16015625,1644.048828125
brown_0.002,2,5,30.0,257.7474060058594,105547.1015625,97454.4765625,480.0946960449219,63699.8046875,1845.2698974609375
brown_0.002,2,6,36.0,264.2572937011719,105261.6484375,96835.3359375,523.802978515625,65384.71484375,1999.746337890625
brown_0.002,2,7,42.0,271.8191833496094,104884.3671875,96225.9609375,559.8653564453125,67054.375,2116.91552734375
brown_0.002,2,8,48.0,280.0262756347656,104476.921875,95649.8828125,590.2432250976562,68698.890625,2209.24609375
brown_0.002,2,9,54.0,288.5557861328125,104076.015625,95119.6953125,616.3329467773438,70316.0546875,2286.12060546875
brown_0.002,2,10,60.0,297.19281005859375,103701.46875,94639.71875,639.2201538085938,71905.84375,2351.983642578125
brown_0.002,2,11,66.0,305.7945251464844,103362.4140625,94210.28125,659.6821899414062,73467.515625,2407.82861328125
brown_0.002,2,12,72.0,314.28826904296875,103060.2265625,93829.7578125,678.2486572265625,75000.109375,2453.932861328125
brown_0.002,2,13,78.0,322.6305847167969,102791.7734375,93494.5234375,695.3172607421875,76503.265625,2491.37548828125
brown_0.002,2,14,84.0,330.7834777832031,102553.109375,93199.8828125,711.1754150390625,77977.2578125,2521.248779296875
brown_0.002,2,15,90.0,338.7203674316406,102341.265625,92941.53125,726.0178833007812,79421.453125,2544.576416015625
brown_0.002,2,16,96.0,346.44580078125,102152.6640625,92715.3828125,739.974853515625,80835.328125,2562.56298828125
brown_0.002,2,17,102.0,353.96759033203125,101982.6796875,92517.2421875,753.16162109375,82219.390625,2576.269287109375
brown_0.002,2,18,108.0,361.276611328125,101828.734375,92343.90625,765.7044677734375,83573.96875,2586.932373046875
brown_0.002,2,19,114.0,368.3687438964844,101690.25,92193.484375,777.6972045898438,84898.234375,2595.075439453125
brown_0.002,2,20,120.0,375.26239013671875,101565.859375,92064.078125,789.17431640625,86191.1953125,2600.902099609375
brown_0.002,3,0,0.0,289.70928955078125,101154.640625,98586.484375,27.26251220703125,55954.65625,28.03134536743164
brown_0.002,3,1,6.0,171.69142150878906,107951.65625,102490.0859375,517.906005859375,60481.34765625,6391.7314453125
brown_0.002,3,2,12.0,150.07945251464844,111689.1328125,104692.4921875,949.9954833984375,66260.984375,11186.3134765625
brown_0.002,3,3,18.0,163.33035278320312,112588.1796875,104671.1015625,1291.22900390625,72470.953125,14244.552734375
brown_0.002,3,4,24.0,183.37985229492188,111723.8671875,103333.390625,1552.7674560546875,78751.59375,16716.89453125
brown_0.002,3,5,30.0,206.5149688720703,109897.328125,101430.7109375,1755.353515625,85032.8359375,18739.8984375
brown_0.002,3,6,36.0,236.1485595703125,107609.4375,99234.25,1917.0643310546875,91268.2265625,20176.734375
brown_0.002,3,7,42.0,269.72930908203125,105194.28125,96936.5,2048.6455078125,97398.046875,21281.70703125
brown_0.002,3,8,48.0,304.6927185058594,102897.3046875,94673.7421875,2158.5654296875,103420.4140625,22163.005859375
brown_0.002,3,9,54.0,339.54498291015625,100860.8359375,92562.7109375,2251.97802734375,109333.7109375,22780.3125
brown_0.002,3,10,60.0,373.80560302734375,99103.0078125,90649.25,2332.7509765625,115150.515625,23213.849609375
brown_0.002,3,11,66.0,407.6023254394531,97603.8359375,88931.5390625,2405.760986328125,120873.9765625,23592.271484375
brown_0.002,3,12,72.0,440.3829345703125,96359.0859375,87431.453125,2472.243408203125,126480.828125,23884.841796875
brown_0.002,3,13,78.0,472.110595703125,95331.09375,86136.7421875,2533.7080078125,131962.15625,24138.623046875
