config,member,step,lead_time_hours,global_mean_t2m,global_mean_msl,global_mean_sp,global_mean_tcwv,global_mean_z500,global_mean_kinetic_energy
z500_brown_0.05,2,7,42.0,290.24609375,101130.7265625,98601.5078125,27.639394760131836,55977.44140625,25.772188186645508
z500_brown_0.05,2,8,48.0,289.6980285644531,101134.8515625,98602.703125,27.583101272583008,55971.93359375,25.14093017578125
z500_brown_0.05,2,9,54.0,290.031982421875,101133.1484375,98605.0,27.680973052978516,55965.97265625,25.361515045166016
z500_brown_0.05,2,10,60.0,290.4429016113281,101130.4140625,98607.5859375,27.592744827270508,55972.34375,24.4332218170166
z500_brown_0.05,2,11,66.0,290.2463073730469,101133.65625,98609.2265625,27.655309677124023,55975.984375,24.49394416809082
z500_brown_0.05,2,12,72.0,289.7018737792969,101138.6171875,98609.3203125,27.62061309814453,55969.45703125,23.664365768432617
z500_brown_0.05,2,13,78.0,290.0088195800781,101137.796875,98610.1484375,27.726764678955078,55962.921875,23.81218147277832
z500_brown_0.05,2,14,84.0,290.4078674316406,101134.9296875,98611.140625,27.64478874206543,55968.50390625,23.161697387695312
z500_brown_0.05,2,15,90.0,290.21392822265625,101138.171875,98612.0,27.69451904296875,55970.8671875,23.34128761291504
z500_brown_0.05,2,16,96.0,289.6914978027344,101142.90625,98611.46875,27.6406192779541,55962.16796875,22.580989837646484
z500_brown_0.05,2,17,102.0,289.9927062988281,101141.3359375,98611.4453125,27.723064422607422,55952.47265625,22.761287689208984
z500_brown_0.05,2,18,108.0,290.3946838378906,101136.875,98611.625,27.647411346435547,55955.81640625,22.169374465942383
z500_brown_0.05,2,19,114.0,290.19775390625,101139.21875,98612.15625,27.715715408325195,55956.57421875,22.486534118652344
z500_brown_0.05,2,20,120.0,289.6626892089844,101143.3671875,98611.1171875,27.698530197143555,55946.984375,22.076629638671875
z500_brown_0.05,3,0,0.0,289.7088317871094,101154.640625,98586.484375,27.262474060058594,55946.69921875,28.030807495117188
z500_brown_0.05,3,1,6.0,289.96820068359375,101147.7265625,98585.53125,27.557374954223633,55951.765625,27.1308650970459
z500_brown_0.05,3,2,12.0,290.4526672363281,101137.5859375,98588.4140625,27.489524841308594,55964.04296875,26.497724533081055
z500_brown_0.05,3,3,18.0,290.2362976074219,101136.453125,98592.21875,27.58611297607422,55971.35546875,26.77126121520996
z500_brown_0.05,3,4,24.0,289.702880859375,101137.8515625,98594.3046875,27.563491821289062,55968.859375,26.227691650390625
z500_brown_0.05,3,5,30.0,290.02703857421875,101134.1328125,98597.5234375,27.666725158691406,55966.23046875,26.493515014648438
z500_brown_0.05,3,6,36.0,290.4797058105469,101128.984375,98600.6640625,27.577598571777344,55975.35546875,25.660791397094727
z500_brown_0.05,3,7,42.0,290.2692565917969,101131.1484375,98603.4609375,27.639299392700195,55980.69921875,25.83565330505371
z500_brown_0.05,3,8,48.0,289.7230224609375,101135.2109375,98604.515625,27.590185165405273,55974.65234375,25.155065536499023
z500_brown_0.05,3,9,54.0,290.0562744140625,101133.5,98606.6953125,27.692794799804688,55968.48046875,25.34467315673828
z500_brown_0.05,3,10,60.0,290.46868896484375,101130.640625,98609.0703125,27.606164932250977,55974.5390625,24.39860725402832
z500_brown_0.05,3,11,66.0,290.2613220214844,101134.125,98610.796875,27.66706085205078,55978.00390625,24.44589614868164
z500_brown_0.05,3,12,72.0,289.71722412109375,101139.3125,98611.046875,27.63045310974121,55971.15625,23.662715911865234
z500_brown_0.05,3,13,78.0,290.0293273925781,101138.09375,98611.6484375,27.734041213989258,55964.01953125,23.800626754760742
z500_brown_0.05,3,14,84.0,290.42266845703125,101134.9453125,98612.6015625,27.657075881958008,55969.3125,23.09050178527832
z500_brown_0.05,3,15,90.0,290.2159423828125,101138.015625,98613.2265625,27.72003173828125,55971.1328125,23.285951614379883
z500_brown_0.05,3,16,96.0,289.6982116699219,101142.6796875,98612.421875,27.675350189208984,55962.39453125,22.635242462158203
z500_brown_0.05,3,17,102.0,290.0055847167969,101140.84375,98612.2265625,27.76072883605957,55952.9140625,22.907278060913086
z500_brown_0.05,3,18,108.0,290.40435791015625,101136.34375,98612.3125,27.673236846923828,55956.265625,22.33853530883789
z500_brown_0.05,3,19,114.0,290.20928955078125,101138.8046875,98612.7578125,27.73374366760254,55956.95703125,22.780244827270508
z500_brown_0.05,3,20,120.0,289.6708068847656,101143.0,98611.46875,27.70823097229004,55947.765625,22.467931747436523
